PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1820772","Goya's living skeleton","Park RH, Park MP.","BMJ. 1991 Dec 21-28;303(6817):1594-6. doi: 10.1136/bmj.303.6817.1594.","Park RH","BMJ","1991","1991/12/21","PMC1676240","","10.1136/bmj.303.6817.1594"
"1932932","Parkinson's disease as community health problem: study in Norwegian nursing homes. The Norwegian Study Group of Parkinson's Disease in the Elderly","Larsen JP.","BMJ. 1991 Sep 28;303(6805):741-3. doi: 10.1136/bmj.303.6805.741.","Larsen JP","BMJ","1991","1991/09/28","PMC1671011","","10.1136/bmj.303.6805.741"
"1932931","WIST-ful thinking","Dillner L.","BMJ. 1991 Sep 28;303(6805):734. doi: 10.1136/bmj.303.6805.734.","Dillner L","BMJ","1991","1991/09/28","PMC1670987","","10.1136/bmj.303.6805.734"
"1932930","Women in general practice","Hayden J.","BMJ. 1991 Sep 28;303(6805):733-4. doi: 10.1136/bmj.303.6805.733.","Hayden J","BMJ","1991","1991/09/28","PMC1670993","","10.1136/bmj.303.6805.733"
"1932929","Addressing the most important preventable cause of death","Davis RM, Smith R.","BMJ. 1991 Sep 28;303(6805):732-3. doi: 10.1136/bmj.303.6805.732.","Davis RM","BMJ","1991","1991/09/28","PMC1670989","","10.1136/bmj.303.6805.732"
"1932928","Angioplasty and restenosis","Brady AJ, Warren JB.","BMJ. 1991 Sep 28;303(6805):729-30. doi: 10.1136/bmj.303.6805.729.","Brady AJ","BMJ","1991","1991/09/28","PMC1671031","","10.1136/bmj.303.6805.729"
"1834288","Eye injuries from exploding bottles","Overton BW.","BMJ. 1991 Sep 28;303(6805):785. doi: 10.1136/bmj.303.6805.785-b.","Overton BW","BMJ","1991","1991/09/28","PMC1671006","","10.1136/bmj.303.6805.785-b"
"1812859","Guidelines for doctors with HIV infection","Erskine JA.","BMJ. 1991 Sep 28;303(6805):784. doi: 10.1136/bmj.303.6805.784.","Erskine JA","BMJ","1991","1991/09/28","PMC1671024","","10.1136/bmj.303.6805.784"
"1796956","Hypertension and non-insulin dependent diabetes","Yudkin JS.","BMJ. 1991 Sep 28;303(6805):730-2. doi: 10.1136/bmj.303.6805.730.","Yudkin JS","BMJ","1991","1991/09/28","PMC1671040","","10.1136/bmj.303.6805.730"
"1789847","Editing medical records","","BMJ. 1991 Sep 28;303(6805):787.","","BMJ","1991","1991/09/28","PMC1671029","",""
"1789846","Garlic","Brosche T, Platt D.","BMJ. 1991 Sep 28;303(6805):785. doi: 10.1136/bmj.303.6805.785.","Brosche T","BMJ","1991","1991/09/28","PMC1671000","","10.1136/bmj.303.6805.785"
"1657259","Low molecular weight heparin","Gough S.","BMJ. 1991 Sep 28;303(6805):784. doi: 10.1136/bmj.303.6805.784-a.","Gough S","BMJ","1991","1991/09/28","PMC1671030","","10.1136/bmj.303.6805.784-a"
"1657258","Sexual transmission of hepatitis C virus","Vranckx R.","BMJ. 1991 Sep 28;303(6805):783. doi: 10.1136/bmj.303.6805.783-a.","Vranckx R","BMJ","1991","1991/09/28","PMC1671009","","10.1136/bmj.303.6805.783-a"
"1657257","Hepatitis C virus","Pereira C, Lee CA, Dusheiko G.","BMJ. 1991 Sep 28;303(6805):783. doi: 10.1136/bmj.303.6805.783.","Pereira C","BMJ","1991","1991/09/28","PMC1671005","","10.1136/bmj.303.6805.783"
"1912936","Undergraduate medical education","Thatcher PG.","BMJ. 1991 Sep 21;303(6804):721-2. doi: 10.1136/bmj.303.6804.721-d.","Thatcher PG","BMJ","1991","1991/09/21","PMC1670969","","10.1136/bmj.303.6804.721-d"
"1912935","Tattoos","","BMJ. 1991 Sep 21;303(6804):720.","","BMJ","1991","1991/09/21","PMC1670978","",""
"1912934","Requests for organ donation","Smith GB, Taylor BL.","BMJ. 1991 Sep 21;303(6804):720. doi: 10.1136/bmj.303.6804.720.","Smith GB","BMJ","1991","1991/09/21","PMC1670973","","10.1136/bmj.303.6804.720"
"1912933","Assault after ingestion of antidepressant","Sugarman P, Hughes T.","BMJ. 1991 Sep 21;303(6804):720. doi: 10.1136/bmj.303.6804.720-a.","Sugarman P","BMJ","1991","1991/09/21","PMC1670937","","10.1136/bmj.303.6804.720-a"
"1912932","The mysterious 'urethral syndrome'","Brumfitt W, Hamilton-Miller JM, Gillespie WA.","BMJ. 1991 Sep 21;303(6804):719-20. doi: 10.1136/bmj.303.6804.719-c.","Brumfitt W","BMJ","1991","1991/09/21","PMC1670959","","10.1136/bmj.303.6804.719-c"
"1912931","Condyloma acuminata and risk of cancer","Woodcock K.","BMJ. 1991 Sep 21;303(6804):718-9. doi: 10.1136/bmj.303.6804.718-b.","Woodcock K","BMJ","1991","1991/09/21","PMC1670936","","10.1136/bmj.303.6804.718-b"
"1912930","Vitamin D deficiency in elderly people","Nagant de Deuxchaisnes C, Devogelaer JP.","BMJ. 1991 Sep 21;303(6804):718. doi: 10.1136/bmj.303.6804.718-a.","Nagant de Deuxchaisnes C","BMJ","1991","1991/09/21","PMC1670968","","10.1136/bmj.303.6804.718-a"
"1912929","Cervical screening and the new contract","","BMJ. 1991 Sep 21;303(6804):717-8.","","BMJ","1991","1991/09/21","PMC1670920","",""
"1912928","Waiting for coronary angioplasty","Lim R.","BMJ. 1991 Sep 21;303(6804):717. doi: 10.1136/bmj.303.6804.717-a.","Lim R","BMJ","1991","1991/09/21","PMC1670982","","10.1136/bmj.303.6804.717-a"
"1912927","Cervical samplers","Wolfendale M.","BMJ. 1991 Sep 21;303(6804):717. doi: 10.1136/bmj.303.6804.717-b.","Wolfendale M","BMJ","1991","1991/09/21","PMC1670947","","10.1136/bmj.303.6804.717-b"
"1912926","Controlled trials in single subjects","Senn S.","BMJ. 1991 Sep 21;303(6804):716-7. doi: 10.1136/bmj.303.6804.716-d.","Senn S","BMJ","1991","1991/09/21","PMC1670971","","10.1136/bmj.303.6804.716-d"
"1912925","Intravenous immunoglobulin and myalgic encephalomyelitis","Shepherd C.","BMJ. 1991 Sep 21;303(6804):716. doi: 10.1136/bmj.303.6804.716-c.","Shepherd C","BMJ","1991","1991/09/21","PMC1670935","","10.1136/bmj.303.6804.716-c"
"1912924","Eating disorders in insulin dependent diabetes mellitus","","BMJ. 1991 Sep 21;303(6804):714-5. doi: 10.1136/bmj.303.6804.714-a.","","BMJ","1991","1991/09/21","PMC1670953","","10.1136/bmj.303.6804.714-a"
"1912923","'Brittle' diabetes","Williams G, Gill GV, Pickup JC.","BMJ. 1991 Sep 21;303(6804):714. doi: 10.1136/bmj.303.6804.714.","Williams G","BMJ","1991","1991/09/21","PMC1670919","","10.1136/bmj.303.6804.714"
"1912922","Police surgeons and rape victims","","BMJ. 1991 Sep 21;303(6804):713.","","BMJ","1991","1991/09/21","PMC1670979","",""
"1912921","ABC of vascular diseases. Varicose veins","Hobbs JT.","BMJ. 1991 Sep 21;303(6804):707-10. doi: 10.1136/bmj.303.6804.707.","Hobbs JT","BMJ","1991","1991/09/21","PMC1670946","","10.1136/bmj.303.6804.707"
"1912920","Importance of obesity","Garrow J.","BMJ. 1991 Sep 21;303(6804):704-6. doi: 10.1136/bmj.303.6804.704.","Garrow J","BMJ","1991","1991/09/21","PMC1670977","","10.1136/bmj.303.6804.704"
"1912919","Coronary heart disease","Tunstall-Pedoe H.","BMJ. 1991 Sep 21;303(6804):701-4. doi: 10.1136/bmj.303.6804.701.","Tunstall-Pedoe H","BMJ","1991","1991/09/21","PMC1670976","","10.1136/bmj.303.6804.701"
"1912918","Self testing for diabetes mellitus","Davies M, Alban-Davies H, Cook C, Day J.","BMJ. 1991 Sep 21;303(6804):696-8. doi: 10.1136/bmj.303.6804.696.","Davies M","BMJ","1991","1991/09/21","PMC1670929","","10.1136/bmj.303.6804.696"
"1912917","Topical anaesthesia in upper gastrointestinal endoscopy","Chuah SY, Crowson CP, Dronfield MW.","BMJ. 1991 Sep 21;303(6804):695. doi: 10.1136/bmj.303.6804.695.","Chuah SY","BMJ","1991","1991/09/21","PMC1670956","","10.1136/bmj.303.6804.695"
"1912916","Malnutrition in prisoners admitted to a medical ward in a developing community","Babashola Olubodun JO, Jaiyesimi AE, Fakoya EA, Olasode OA.","BMJ. 1991 Sep 21;303(6804):693-4. doi: 10.1136/bmj.303.6804.693.","Babashola Olubodun JO","BMJ","1991","1991/09/21","PMC1670927","","10.1136/bmj.303.6804.693"
"1912915","A controlled study of eight months of physical training and reduction of blood pressure in children: the Odense schoolchild study","Hansen HS, Froberg K, Hyldebrandt N, Nielsen JR.","BMJ. 1991 Sep 21;303(6804):682-5. doi: 10.1136/bmj.303.6804.682.","Hansen HS","BMJ","1991","1991/09/21","PMC1670972","","10.1136/bmj.303.6804.682"
"1912914","Total cholesterol, low density lipoprotein cholesterol, and high density lipoprotein cholesterol and coronary heart disease in Scotland","Hargreaves AD, Logan RL, Thomson M, Elton RA, Oliver MF, Riemersma RA.","BMJ. 1991 Sep 21;303(6804):678-81. doi: 10.1136/bmj.303.6804.678.","Hargreaves AD","BMJ","1991","1991/09/21","PMC1670961","","10.1136/bmj.303.6804.678"
"1912913","Relation of birth weight and childhood respiratory infection to adult lung function and death from chronic obstructive airways disease","Barker DJ, Godfrey KM, Fall C, Osmond C, Winter PD, Shaheen SO.","BMJ. 1991 Sep 21;303(6804):671-5. doi: 10.1136/bmj.303.6804.671.","Barker DJ","BMJ","1991","1991/09/21","PMC1670943","","10.1136/bmj.303.6804.671"
"1912912","Vaccines for HIV infected pregnant women?","McBride G.","BMJ. 1991 Sep 21;303(6804):665.","McBride G","BMJ","1991","1991/09/21","PMC1670934","",""
"1912911","AIDS conference moves to Amsterdam","Tanne JH.","BMJ. 1991 Sep 21;303(6804):665.","Tanne JH","BMJ","1991","1991/09/21","","",""
"1912910","Showing the green card","Booth C, Morgan D, Lamont T, Vale A.","BMJ. 1991 Sep 21;303(6804):662-3. doi: 10.1136/bmj.303.6804.662.","Booth C","BMJ","1991","1991/09/21","PMC1670931","","10.1136/bmj.303.6804.662"
"1912909","Coronary bypasses 10 years on","Petch MC.","BMJ. 1991 Sep 21;303(6804):661-2. doi: 10.1136/bmj.303.6804.661.","Petch MC","BMJ","1991","1991/09/21","PMC1670964","","10.1136/bmj.303.6804.661"
"1912908","Blood saving","Roath S.","BMJ. 1991 Sep 21;303(6804):659-60. doi: 10.1136/bmj.303.6804.659.","Roath S","BMJ","1991","1991/09/21","PMC1670954","","10.1136/bmj.303.6804.659"
"1833015","Prenatal screening for Down's syndrome","","BMJ. 1991 Sep 21;303(6804):715-6.","","BMJ","1991","1991/09/21","PMC1670938","",""
"1833014","Current practice in obtaining the ""Q"" in QALYs: a cautionary note","Carr-Hill RA, Morris J.","BMJ. 1991 Sep 21;303(6804):699-701. doi: 10.1136/bmj.303.6804.699.","Carr-Hill RA","BMJ","1991","1991/09/21","PMC1670970","","10.1136/bmj.303.6804.699"
"1833013","Lipoprotein (a) concentrations in postmenopausal women taking norethisterone","Farish E, Rolton HA, Barnes JF, Hart DM.","BMJ. 1991 Sep 21;303(6804):694. doi: 10.1136/bmj.303.6804.694.","Farish E","BMJ","1991","1991/09/21","PMC1670922","","10.1136/bmj.303.6804.694"
"1833011","Serum Lp(a) lipoprotein concentrations in insulin dependent diabetic patients with microalbuminuria","Kapelrud H, Bangstad HJ, Dahl-Jørgensen K, Berg K, Hanssen KF.","BMJ. 1991 Sep 21;303(6804):675-8. doi: 10.1136/bmj.303.6804.675.","Kapelrud H","BMJ","1991","1991/09/21","PMC1670918","","10.1136/bmj.303.6804.675"
"1833010","Lipoprotein(a)","Scott J.","BMJ. 1991 Sep 21;303(6804):663-4. doi: 10.1136/bmj.303.6804.663.","Scott J","BMJ","1991","1991/09/21","PMC1670967","","10.1136/bmj.303.6804.663"
"1781845","New deal for old hearts","Burns E, Dudley NJ.","BMJ. 1991 Sep 21;303(6804):719. doi: 10.1136/bmj.303.6804.719-b.","Burns E","BMJ","1991","1991/09/21","PMC1670923","","10.1136/bmj.303.6804.719-b"
"1781844","Growth of asthmatic children","Storr JN.","BMJ. 1991 Sep 21;303(6804):719. doi: 10.1136/bmj.303.6804.719.","Storr JN","BMJ","1991","1991/09/21","PMC1670916","","10.1136/bmj.303.6804.719"
"1781843","Neonatal screening programme for phenylketonuria","","BMJ. 1991 Sep 21;303(6804):716. doi: 10.1136/bmj.303.6804.716.","","BMJ","1991","1991/09/21","PMC1670958","","10.1136/bmj.303.6804.716"
"1781842","A tax on infertility?","Campbell C.","BMJ. 1991 Sep 21;303(6804):713-4. doi: 10.1136/bmj.303.6804.713-b.","Campbell C","BMJ","1991","1991/09/21","PMC1670984","","10.1136/bmj.303.6804.713-b"
"1717088","Aprotinin and cardiac surgery","Hunt BS, Yacoub M.","BMJ. 1991 Sep 21;303(6804):660-1. doi: 10.1136/bmj.303.6804.660.","Hunt BS","BMJ","1991","1991/09/21","PMC1670926","","10.1136/bmj.303.6804.660"
"1932927","Carbamazepine and spina bifida","Oakeshott P, Hunt GM.","BMJ. 1991 Sep 14;303(6803):651. doi: 10.1136/bmj.303.6803.651-b.","Oakeshott P","BMJ","1991","1991/09/14","PMC1671067","","10.1136/bmj.303.6803.651-b"
"1932926","Anosmia due to nasal administration of corticosteroid","Whittet HB, Shinkwin C, Freeland AP.","BMJ. 1991 Sep 14;303(6803):651. doi: 10.1136/bmj.303.6803.651-a.","Whittet HB","BMJ","1991","1991/09/14","PMC1671097","","10.1136/bmj.303.6803.651-a"
"1932925","Completing the feedback loop","Hollowell J, Littlejohns P, Ben-Shlomo Y.","BMJ. 1991 Sep 14;303(6803):650-1. doi: 10.1136/bmj.303.6803.650-d.","Hollowell J","BMJ","1991","1991/09/14","PMC1671113","","10.1136/bmj.303.6803.650-d"
"1932924","Junior doctors' hours","","BMJ. 1991 Sep 14;303(6803):650.","","BMJ","1991","1991/09/14","PMC1671075","",""
"1932923","Environmentally acceptable containers for soft drinks","Hopkins S.","BMJ. 1991 Sep 14;303(6803):650. doi: 10.1136/bmj.303.6803.650.","Hopkins S","BMJ","1991","1991/09/14","PMC1671101","","10.1136/bmj.303.6803.650"
"1932922","Interpractice collaboration for functional assessment in the elderly","Varnam MA, Brewin L, Oliver P, Barker M, Polnay J, Basu P, Scott R, Chaudri MB, Tyers D, Hobson J, et al.","BMJ. 1991 Sep 14;303(6803):649-50. doi: 10.1136/bmj.303.6803.649-c.","Varnam MA","BMJ","1991","1991/09/14","PMC1671090","","10.1136/bmj.303.6803.649-c"
"1932921","What do they want?","Clay T.","BMJ. 1991 Sep 14;303(6803):649. doi: 10.1136/bmj.303.6803.649.","Clay T","BMJ","1991","1991/09/14","PMC1671116","","10.1136/bmj.303.6803.649"
"1932920","Accelerated immunisation with diphtheria-tetanus-pertussis vaccine","Ramsay M, Begg N, Corbel MJ.","BMJ. 1991 Sep 14;303(6803):648-9. doi: 10.1136/bmj.303.6803.648-c.","Ramsay M","BMJ","1991","1991/09/14","PMC1671106","","10.1136/bmj.303.6803.648-c"
"1932919","Dog bites to children","Cole RP.","BMJ. 1991 Sep 14;303(6803):648. doi: 10.1136/bmj.303.6803.648-a.","Cole RP","BMJ","1991","1991/09/14","PMC1671098","","10.1136/bmj.303.6803.648-a"
"1932918","Papaveretum in women of childbearing potential","","BMJ. 1991 Sep 14;303(6803):647-8. doi: 10.1136/bmj.303.6803.647-c.","","BMJ","1991","1991/09/14","PMC1671094","","10.1136/bmj.303.6803.647-c"
"1932917","Leprosy in reaction","Crawford CL.","BMJ. 1991 Sep 14;303(6803):647. doi: 10.1136/bmj.303.6803.647-a.","Crawford CL","BMJ","1991","1991/09/14","PMC1671089","","10.1136/bmj.303.6803.647-a"
"1932916","Kala-azar in France","Innis MD.","BMJ. 1991 Sep 14;303(6803):647. doi: 10.1136/bmj.303.6803.647-b.","Innis MD","BMJ","1991","1991/09/14","PMC1671057","","10.1136/bmj.303.6803.647-b"
"1932915","Alcohol consumption during pregnancy and infants' development","Madlom MM.","BMJ. 1991 Sep 14;303(6803):646. doi: 10.1136/bmj.303.6803.646.","Madlom MM","BMJ","1991","1991/09/14","PMC1671070","","10.1136/bmj.303.6803.646"
"1932914","Effect of a fetal surveillance unit","Twaddle S, Harper V.","BMJ. 1991 Sep 14;303(6803):645. doi: 10.1136/bmj.303.6803.645-a.","Twaddle S","BMJ","1991","1991/09/14","PMC1671048","","10.1136/bmj.303.6803.645-a"
"1932913","Withdrawing antihypertensive treatment","","BMJ. 1991 Sep 14;303(6803):643-5.","","BMJ","1991","1991/09/14","PMC1671109","",""
"1932912","Communicable diseases other than AIDS","Noah ND.","BMJ. 1991 Sep 14;303(6803):639-40. doi: 10.1136/bmj.303.6803.639.","Noah ND","BMJ","1991","1991/09/14","PMC1671053","","10.1136/bmj.303.6803.639"
"1932911","Strategy for stroke","Dennis M, Warlow C.","BMJ. 1991 Sep 14;303(6803):636-8. doi: 10.1136/bmj.303.6803.636.","Dennis M","BMJ","1991","1991/09/14","PMC1671051","","10.1136/bmj.303.6803.636"
"1932910","Guidelines for the management of convulsions with fever. Joint Working Group of the Research Unit of the Royal College of Physicians and the British Paediatric Association","","BMJ. 1991 Sep 14;303(6803):634-6. doi: 10.1136/bmj.303.6803.634.","","BMJ","1991","1991/09/14","PMC1671115","","10.1136/bmj.303.6803.634"
"1932909","High potency factor VIII concentrates: value not proved?","Cash JD.","BMJ. 1991 Sep 14;303(6803):633-4. doi: 10.1136/bmj.303.6803.633.","Cash JD","BMJ","1991","1991/09/14","PMC1671083","","10.1136/bmj.303.6803.633"
"1932908","Audit officers: what are they up to?","Firth-Cozens J, Venning P.","BMJ. 1991 Sep 14;303(6803):631-2. doi: 10.1136/bmj.303.6803.631.","Firth-Cozens J","BMJ","1991","1991/09/14","PMC1671079","","10.1136/bmj.303.6803.631"
"1932907","Adolescent self harm patients: audit of assessment in an accident and emergency department","O'Dwyer FG, D'Alton A, Pearce JB.","BMJ. 1991 Sep 14;303(6803):629-30. doi: 10.1136/bmj.303.6803.629.","O'Dwyer FG","BMJ","1991","1991/09/14","PMC1671072","","10.1136/bmj.303.6803.629"
"1932906","Who is your general practitioner?","Shaw J, Holloway J.","BMJ. 1991 Sep 14;303(6803):628. doi: 10.1136/bmj.303.6803.628.","Shaw J","BMJ","1991","1991/09/14","PMC1671100","","10.1136/bmj.303.6803.628"
"1932905","Pneumothorax: a complication of fine needle aspiration of the breast","Gateley CA, Maddox PR, Mansel RE.","BMJ. 1991 Sep 14;303(6803):627-8. doi: 10.1136/bmj.303.6803.627.","Gateley CA","BMJ","1991","1991/09/14","PMC1671105","","10.1136/bmj.303.6803.627"
"1932904","Influence of posture and reference point on central venous pressure measurement","Haywood GA, Joy MD, Camm AJ.","BMJ. 1991 Sep 14;303(6803):626-7. doi: 10.1136/bmj.303.6803.626.","Haywood GA","BMJ","1991","1991/09/14","PMC1671069","","10.1136/bmj.303.6803.626"
"1932903","Influence of human insulin on symptoms and awareness of hypoglycaemia: a randomised double blind crossover trial","Egger M, Smith GD, Teuscher AU, Teuscher A.","BMJ. 1991 Sep 14;303(6803):622-6. doi: 10.1136/bmj.303.6803.622.","Egger M","BMJ","1991","1991/09/14","PMC1671054","","10.1136/bmj.303.6803.622"
"1932902","Risk of severe hypoglycaemia in insulin treated diabetic patients transferred to human insulin: a case control study","Egger M, Smith GD, Imhoof H, Teuscher A.","BMJ. 1991 Sep 14;303(6803):617-21. doi: 10.1136/bmj.303.6803.617.","Egger M","BMJ","1991","1991/09/14","PMC1671049","","10.1136/bmj.303.6803.617"
"1932901","Informed consent: study of quality of information given to participants in a clinical trial","Lynöe N, Sandlund M, Dahlqvist G, Jacobsson L.","BMJ. 1991 Sep 14;303(6803):610-3. doi: 10.1136/bmj.303.6803.610.","Lynöe N","BMJ","1991","1991/09/14","PMC1671066","","10.1136/bmj.303.6803.610"
"1932900","Fibrinogen and lipid concentrations as risk factors for transient ischaemic attacks and minor ischaemic strokes","Qizilbash N, Jones L, Warlow C, Mann J.","BMJ. 1991 Sep 14;303(6803):605-9. doi: 10.1136/bmj.303.6803.605.","Qizilbash N","BMJ","1991","1991/09/14","PMC1671055","","10.1136/bmj.303.6803.605"
"1932899","Preventing unwanted pregnancies","Pearson JF.","BMJ. 1991 Sep 14;303(6803):598. doi: 10.1136/bmj.303.6803.598.","Pearson JF","BMJ","1991","1991/09/14","PMC1671078","","10.1136/bmj.303.6803.598"
"1932898","Registers for occupational diseases","Keskinen H.","BMJ. 1991 Sep 14;303(6803):597-8. doi: 10.1136/bmj.303.6803.597.","Keskinen H","BMJ","1991","1991/09/14","PMC1671081","","10.1136/bmj.303.6803.597"
"1932897","Fibrinogen","Ernst E.","BMJ. 1991 Sep 14;303(6803):596-7. doi: 10.1136/bmj.303.6803.596.","Ernst E","BMJ","1991","1991/09/14","PMC1671110","","10.1136/bmj.303.6803.596"
"1932896","More macrolides","Wood MJ.","BMJ. 1991 Sep 14;303(6803):594-5. doi: 10.1136/bmj.303.6803.594.","Wood MJ","BMJ","1991","1991/09/14","PMC1671102","","10.1136/bmj.303.6803.594"
"1932895","How to pay for expensive drugs","Orme M.","BMJ. 1991 Sep 14;303(6803):593-4. doi: 10.1136/bmj.303.6803.593.","Orme M","BMJ","1991","1991/09/14","PMC1671068","","10.1136/bmj.303.6803.593"
"1813099","One in three","Drife JO.","BMJ. 1991 Sep 14;303(6803):653. doi: 10.1136/bmj.303.6803.653.","Drife JO","BMJ","1991","1991/09/14","PMC1671061","","10.1136/bmj.303.6803.653"
"1809264","The health of the nation","","BMJ. 1991 Sep 14;303(6803):646-7.","","BMJ","1991","1991/09/14","PMC1671104","",""
"1805821","Increased sensitivity of dopamine receptors and recurrence of affective psychosis after childbirth","Wieck A, Kumar R, Hirst AD, Marks MN, Campbell IC, Checkley SA.","BMJ. 1991 Sep 14;303(6803):613-6. doi: 10.1136/bmj.303.6803.613.","Wieck A","BMJ","1991","1991/09/14","PMC1671107","","10.1136/bmj.303.6803.613"
"1789845","Computers in audit: servants or sirens","Hamlyn AN.","BMJ. 1991 Sep 14;303(6803):649. doi: 10.1136/bmj.303.6803.649-b.","Hamlyn AN","BMJ","1991","1991/09/14","PMC1671052","","10.1136/bmj.303.6803.649-b"
