PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"4069164","Frozen embryos and policy issues","","N Engl J Med. 1985 Dec 12;313(24):1541-2. doi: 10.1056/NEJM198512123132411.","","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132411"
"4069163","An affirmation of minorities in medicine","Pinn-Wiggins VW.","N Engl J Med. 1985 Dec 12;313(24):1540-1. doi: 10.1056/NEJM198512123132410.","Pinn-Wiggins VW","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132410"
"4069162","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 50-1985. A 41-year-old man with diffuse tracheal narrowing","","N Engl J Med. 1985 Dec 12;313(24):1530-7. doi: 10.1056/NEJM198512123132408.","","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132408"
"4069161","Effects of affirmative action in medical schools. A study of the class of 1975","Keith SN, Bell RM, Swanson AG, Williams AP.","N Engl J Med. 1985 Dec 12;313(24):1519-25. doi: 10.1056/NEJM198512123132406.","Keith SN","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132406"
"4069160","Percutaneous catheter commissurotomy in rheumatic mitral stenosis","Lock JE, Khalilullah M, Shrivastava S, Bahl V, Keane JF.","N Engl J Med. 1985 Dec 12;313(24):1515-8. doi: 10.1056/NEJM198512123132405.","Lock JE","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132405"
"4069159","The risk of myocardial infarction after quitting smoking in men under 55 years of age","Rosenberg L, Kaufman DW, Helmrich SP, Shapiro S.","N Engl J Med. 1985 Dec 12;313(24):1511-4. doi: 10.1056/NEJM198512123132404.","Rosenberg L","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132404"
"3934537","Patients at risk for AIDS-related opportunistic infections. Clinical manifestations and impaired gamma interferon production","Murray HW, Hillman JK, Rubin BY, Kelly CD, Jacobs JL, Tyler LW, Donelly DM, Carriero SM, Godbold JH, Roberts RB.","N Engl J Med. 1985 Dec 12;313(24):1504-10. doi: 10.1056/NEJM198512123132403.","Murray HW","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132403"
"3906396","The Veterans Administration medical care system and the private sector","Iglehart JK.","N Engl J Med. 1985 Dec 12;313(24):1552-6. doi: 10.1056/NEJM198512123132429.","Iglehart JK","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132429"
"3906395","Isolated gonadotrope failure in the polyglandular autoimmune syndrome","Valenta LJ.","N Engl J Med. 1985 Dec 12;313(24):1545-6. doi: 10.1056/NEJM198512123132415.","Valenta LJ","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132415"
"2999594","HTLV-III, AIDS, and the brain","Black PH.","N Engl J Med. 1985 Dec 12;313(24):1538-40. doi: 10.1056/NEJM198512123132409.","Black PH","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132409"
"2999593","Burkitt's and other non-Hodgkin's lymphomas in adults exposed to a visitor from Africa","Grufferman S, Raab-Traub N, Marvin K, Borowitz MJ, Pagano JS.","N Engl J Med. 1985 Dec 12;313(24):1525-9. doi: 10.1056/NEJM198512123132407.","Grufferman S","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132407"
"2999592","Intra-blood-brain-barrier synthesis of HTLV-III-specific IgG in patients with neurologic symptoms associated with AIDS or AIDS-related complex","Resnick L, diMarzo-Veronese F, Schüpbach J, Tourtellotte WW, Ho DD, Müller F, Shapshak P, Vogt M, Groopman JE, Markham PD, et al.","N Engl J Med. 1985 Dec 12;313(24):1498-504. doi: 10.1056/NEJM198512123132402.","Resnick L","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132402"
"2999591","Isolation of HTLV-III from cerebrospinal fluid and neural tissues of patients with neurologic syndromes related to the acquired immunodeficiency syndrome","Ho DD, Rota TR, Schooley RT, Kaplan JC, Allan JD, Groopman JE, Resnick L, Felsenstein D, Andrews CA, Hirsch MS.","N Engl J Med. 1985 Dec 12;313(24):1493-7. doi: 10.1056/NEJM198512123132401.","Ho DD","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132401"
"2415820","Failure of intraventricular gamma globulin to eradicate echovirus encephalitis in a patient with X-linked agammaglobulinemia","Johnson PR Jr, Edwards KM, Wright PF.","N Engl J Med. 1985 Dec 12;313(24):1546-7. doi: 10.1056/NEJM198512123132416.","Johnson PR Jr","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132416"
"2415819","Systemic lupus erythematosus with deficiency of the T4 epitope on T4 helper/inducer cells","","N Engl J Med. 1985 Dec 12;313(24):1544-5. doi: 10.1056/NEJM198512123132414.","","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132414"
"2415818","HTLV-III infection and epitope recognition by OKT4 monoclonal antibody","Hattori T, Uchida T, Matsuoka M, Takatsuki K, Ikematsu S, Fukutake K.","N Engl J Med. 1985 Dec 12;313(24):1543-4. doi: 10.1056/NEJM198512123132413.","Hattori T","N Engl J Med","1985","1985/12/12","","","10.1056/NEJM198512123132413"
"4058562","Medical treatment in South Africa","Bloem H.","N Engl J Med. 1985 Dec 5;313(23):1483-4. doi: 10.1056/NEJM198512053132322.","Bloem H","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132322"
"4058561","External causes of death among young white Americans","Greenberg MR, Carey GW, Popper FJ.","N Engl J Med. 1985 Dec 5;313(23):1482-3. doi: 10.1056/nejm198512053132321.","Greenberg MR","N Engl J Med","1985","1985/12/05","","","10.1056/nejm198512053132321"
"4058560","Hysterectomy and sex of the gynecologist","Domenighetti G, Luraschi P, Marazzi A.","N Engl J Med. 1985 Dec 5;313(23):1482. doi: 10.1056/NEJM198512053132320.","Domenighetti G","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132320"
"4058559","Calcium absorption and achlorhydria","","N Engl J Med. 1985 Dec 5;313(23):1481-2.","","N Engl J Med","1985","1985/12/05","","",""
"4058558","Induction of peritoneal-fluid eosinophilia by intraperitoneal air in patients on continuous ambulatory peritoneal dialysis","Daugirdas JT, Leehey DJ, Popli S, Gandhi VC, Zayas I, Hoffman W, Ing TS.","N Engl J Med. 1985 Dec 5;313(23):1481. doi: 10.1056/NEJM198512053132319.","Daugirdas JT","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132319"
"4058557","Phenacetin and cancers of the urinary tract","","N Engl J Med. 1985 Dec 5;313(23):1479-80. doi: 10.1056/NEJM198512053132316.","","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132316"
"4058556","Amitriptyline in amyotrophic lateral sclerosis","","N Engl J Med. 1985 Dec 5;313(23):1478-9.","","N Engl J Med","1985","1985/12/05","","",""
"4058555","An atraumatic technique for diagnostic phlebotomy","Isaacson G, Mansfield PF, Kirland ML.","N Engl J Med. 1985 Dec 5;313(23):1478. doi: 10.1056/NEJM198512053132315.","Isaacson G","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132315"
"4058554","No clinical evidence for protective effects of calcium-channel blockers against acute renal failure","Hull RW, Hasbargen JA.","N Engl J Med. 1985 Dec 5;313(23):1477-8. doi: 10.1056/NEJM198512053132313.","Hull RW","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132313"
"4058553","Leukemia in occupational groups with presumed exposure to electrical and magnetic fields","Calle EE, Savitz DA.","N Engl J Med. 1985 Dec 5;313(23):1476-7. doi: 10.1056/nejm198512053132312.","Calle EE","N Engl J Med","1985","1985/12/05","","","10.1056/nejm198512053132312"
"4058552","""Free"" needles for intravenous drug users at risk for AIDS: current developments in New York City","Des Jarlais DC, Hopkins W.","N Engl J Med. 1985 Dec 5;313(23):1476. doi: 10.1056/NEJM198512053132311.","Des Jarlais DC","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132311"
"4058551","The right kind of paternalism","Marzuk PM.","N Engl J Med. 1985 Dec 5;313(23):1474-6. doi: 10.1056/NEJM198512053132310.","Marzuk PM","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132310"
"4058550","Therapy of cystinosis","Schneider JA.","N Engl J Med. 1985 Dec 5;313(23):1473-4. doi: 10.1056/NEJM198512053132309.","Schneider JA","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132309"
"4058549","Long-term treatment of infantile nephropathic cystinosis with cysteamine","da Silva VA, Zurbrügg RP, Lavanchy P, Blumberg A, Suter H, Wyss SR, Lüthy CM, Oetliker OH.","N Engl J Med. 1985 Dec 5;313(23):1460-3. doi: 10.1056/NEJM198512053132307.","da Silva VA","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132307"
"4058548","Statistics in practice. Comparing the means of several groups","Godfrey K.","N Engl J Med. 1985 Dec 5;313(23):1450-6. doi: 10.1056/NEJM198512053132305.","Godfrey K","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132305"
"4058547","Lens changes and survival in a population-based study","Podgor MJ, Cassel GH, Kannel WB.","N Engl J Med. 1985 Dec 5;313(23):1438-44. doi: 10.1056/NEJM198512053132303.","Podgor MJ","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132303"
"3932859","Demeclocycline-induced phosphate diabetes in patients with inappropriate secretion of antidiuretic hormone","Decaux G, Soupart A, Unger J, Delwiche F.","N Engl J Med. 1985 Dec 5;313(23):1480-1. doi: 10.1056/NEJM198512053132317.","Decaux G","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132317"
"3903508","Observations on the systemic administration of autologous lymphokine-activated killer cells and recombinant interleukin-2 to patients with metastatic cancer","Rosenberg SA, Lotze MT, Muul LM, Leitman S, Chang AE, Ettinghausen SE, Matory YL, Skibber JM, Shiloni E, Vetto JT, et al.","N Engl J Med. 1985 Dec 5;313(23):1485-92. doi: 10.1056/NEJM198512053132327.","Rosenberg SA","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132327"
"3903507","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 49-1985. A 25-year-old Haitian man with Hansen's disease, painful subcutaneous nodules, fever, and hypesthesia","","N Engl J Med. 1985 Dec 5;313(23):1464-72. doi: 10.1056/NEJM198512053132308.","","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132308"
"3903506","The changing base line of complex ventricular arrhythmias. A new consideration in assessing long-term antiarrhythmic drug therapy","Pratt CM, Delclos G, Wierman AM, Mahler SA, Seals AA, Leon CA, Young JB, Quinones MA, Roberts R.","N Engl J Med. 1985 Dec 5;313(23):1444-9. doi: 10.1056/NEJM198512053132304.","Pratt CM","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132304"
"3864010","Multiple factors in the prediction of risk of proliferative diabetic retinopathy","Rand LI, Krolewski AS, Aiello LM, Warram JH, Baker RS, Maki T.","N Engl J Med. 1985 Dec 5;313(23):1433-8. doi: 10.1056/NEJM198512053132302.","Rand LI","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132302"
"3864009","Evidence of a new chimeric bcr/c-abl mRNA in patients with chronic myelocytic leukemia and the Philadelphia chromosome","Stam K, Heisterkamp N, Grosveld G, de Klein A, Verma RS, Coleman M, Dosik H, Groffen J.","N Engl J Med. 1985 Dec 5;313(23):1429-33. doi: 10.1056/NEJM198512053132301.","Stam K","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132301"
"2932647","Snack-induced release of atrial natriuretic factor","Homcy C, Gaivin R, Zisfein J, Graham RM.","N Engl J Med. 1985 Dec 5;313(23):1484. doi: 10.1056/NEJM198512053132325.","Homcy C","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132325"
"2865679","Reversible myopathy secondary to abuse of ipecac in patients with major eating disorders","Palmer EP, Guay AT.","N Engl J Med. 1985 Dec 5;313(23):1457-9. doi: 10.1056/NEJM198512053132306.","Palmer EP","N Engl J Med","1985","1985/12/05","","","10.1056/NEJM198512053132306"
"4058546","How patients appraise physicians","Cousins N.","N Engl J Med. 1985 Nov 28;313(22):1422-4. doi: 10.1056/NEJM198511283132227.","Cousins N","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132227"
"4058545","A deposit on cigarette butts?","Margolis LH.","N Engl J Med. 1985 Nov 28;313(22):1422. doi: 10.1056/NEJM198511283132225.","Margolis LH","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132225"
"4058544","Smoking and drunk driving","DiFranza JR, Winters TH.","N Engl J Med. 1985 Nov 28;313(22):1421-2.","DiFranza JR","N Engl J Med","1985","1985/11/28","","",""
"4058543","Dietary sources of caffeine","Weidner G, Istvan J.","N Engl J Med. 1985 Nov 28;313(22):1421. doi: 10.1056/NEJM198511283132224.","Weidner G","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132224"
"4058542","Tuberculosis in the elderly","MacGregor RR.","N Engl J Med. 1985 Nov 28;313(22):1420-1.","MacGregor RR","N Engl J Med","1985","1985/11/28","","",""
"4058541","Skin cancer and cyclosporine therapy","Price ML, Tidman MJ, Ogg CS, MacDonald DM.","N Engl J Med. 1985 Nov 28;313(22):1420. doi: 10.1056/NEJM198511283132222.","Price ML","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132222"
"4058540","Pathological diagnosis in clinically typical Alzheimer's disease","Fox JH, Penn R, Clasen R, Martin E, Wilson R, Savoy S.","N Engl J Med. 1985 Nov 28;313(22):1419-20. doi: 10.1056/nejm198511283132220.","Fox JH","N Engl J Med","1985","1985/11/28","","","10.1056/nejm198511283132220"
"4058539","Blastocystis hominis in Kathmandu, Nepal","Babcock D, Houston R, Kumaki D, Shlim D.","N Engl J Med. 1985 Nov 28;313(22):1419.","Babcock D","N Engl J Med","1985","1985/11/28","","",""
"4058538","Transdermal clonidine in a patient with resistant hypertension and malabsorption","White WB, Gilbert JC.","N Engl J Med. 1985 Nov 28;313(22):1418.","White WB","N Engl J Med","1985","1985/11/28","","",""
"4058537","Effect of erythromycin on cyclosporine levels","Ptachcinski RJ, Carpenter BJ, Burckart GJ, Venkataramanan R, Rosenthal JT.","N Engl J Med. 1985 Nov 28;313(22):1416-7. doi: 10.1056/nejm198511283132214.","Ptachcinski RJ","N Engl J Med","1985","1985/11/28","","","10.1056/nejm198511283132214"
"4058536","Toxicity of cyclosporine during treatment with androgens","Møller BB, Ekelund B.","N Engl J Med. 1985 Nov 28;313(22):1416.","Møller BB","N Engl J Med","1985","1985/11/28","","",""
"4058535","AIDS exacerbates psoriasis","Johnson TM, Duvic M, Rapini RP, Rios A.","N Engl J Med. 1985 Nov 28;313(22):1415.","Johnson TM","N Engl J Med","1985","1985/11/28","","",""
"4058534","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 48-1985. A 69-year-old man with peripheral vascular disease and hypersplenism","","N Engl J Med. 1985 Nov 28;313(22):1405-12. doi: 10.1056/NEJM198511283132208.","","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132208"
"4058533","Prevention of myocardial damage in acute myocardial ischemia by early treatment with intravenous streptokinase","Koren G, Weiss AT, Hasin Y, Appelbaum D, Welber S, Rozenman Y, Lotan C, Mosseri M, Sapoznikov D, Luria MH, et al.","N Engl J Med. 1985 Nov 28;313(22):1384-9. doi: 10.1056/NEJM198511283132204.","Koren G","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132204"
"4058532","Effect of added dietary calcium on colonic epithelial-cell proliferation in subjects at high risk for familial colonic cancer","Lipkin M, Newmark H.","N Engl J Med. 1985 Nov 28;313(22):1381-4. doi: 10.1056/NEJM198511283132203.","Lipkin M","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132203"
"3932858","Treatment of self-induced photosensitive epilepsy with fenfluramine","Aicardi J, Gastaut H.","N Engl J Med. 1985 Nov 28;313(22):1419. doi: 10.1056/NEJM198511283132218.","Aicardi J","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132218"
"3932857","Hepatitis in pregnancy","Snydman DR.","N Engl J Med. 1985 Nov 28;313(22):1398-401. doi: 10.1056/NEJM198511283132206.","Snydman DR","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132206"
"3903505","Burns","Demling RH.","N Engl J Med. 1985 Nov 28;313(22):1389-98. doi: 10.1056/NEJM198511283132205.","Demling RH","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132205"
"3903504","Aspirin, sulfinpyrazone, or both in unstable angina. Results of a Canadian multicenter trial","Cairns JA, Gent M, Singer J, Finnie KJ, Froggatt GM, Holder DA, Jablonsky G, Kostuk WJ, Melendez LJ, Myers MG, et al.","N Engl J Med. 1985 Nov 28;313(22):1369-75. doi: 10.1056/NEJM198511283132201.","Cairns JA","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132201"
"3840572","Tight regulation of circulating 1 alpha,25-dihydroxyvitamin D in black children","Bell NH, Stern PH, Paulson SK.","N Engl J Med. 1985 Nov 28;313(22):1418. doi: 10.1056/NEJM198511283132216.","Bell NH","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132216"
"2997612","Inactivation of human T-cell lymphotropic retrovirus (HTLV-III) by LD","Sarin PS, Scheer DI, Kross RD.","N Engl J Med. 1985 Nov 28;313(22):1416. doi: 10.1056/NEJM198511283132213.","Sarin PS","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132213"
"2997611","The T4 lymphocyte in AIDS","Casareale D, Volsky DJ.","N Engl J Med. 1985 Nov 28;313(22):1415. doi: 10.1056/NEJM198511283132210.","Casareale D","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132210"
"2997610","Diet and colonic cancer: putting the puzzle together","Bresalier RS, Kim YS.","N Engl J Med. 1985 Nov 28;313(22):1413-4. doi: 10.1056/NEJM198511283132209.","Bresalier RS","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132209"
"2997609","Target platelet antigen in homosexual men with immune thrombocytopenia","Stricker RB, Abrams DI, Corash L, Shuman MA.","N Engl J Med. 1985 Nov 28;313(22):1375-80. doi: 10.1056/NEJM198511283132202.","Stricker RB","N Engl J Med","1985","1985/11/28","","","10.1056/NEJM198511283132202"
